date,exact_matches,mean_hmm_cost,median_hmm_cost,rejected,scorpio,total,total_hmm_cost,inserted
2022-09-11,1,3.0,3.0,1,Omicron (BA.2-like),14,42.0,12
2022-09-11,34,1.43,1.0,0,Omicron (BA.4-like),114,163.0,80
2022-09-11,0,25.0,25.0,1,B.1.1.7-like+E484K,1,25.0,0
2022-09-11,0,34.0,34.0,1,Omicron (BA.1-like),1,34.0,0
2022-09-12,481,1.82,1.0,9,Omicron (BA.5-like),1853,3372.0,1363
2022-09-12,64,1.65,1.0,0,Omicron (BA.4-like),226,373.0,162
2022-09-12,5,5.11,2.0,6,Omicron (BA.2-like),35,179.0,24
2022-09-12,0,10.0,10.0,1,Omicron (BA.1-like),1,10.0,0
2022-09-13,448,1.77,1.0,13,Omicron (BA.5-like),1563,2764.0,1102
2022-09-13,4,2.42,2.0,0,Omicron (BA.2-like),24,58.0,20
2022-09-13,75,1.61,1.0,0,Omicron (BA.4-like),232,374.0,157
2022-09-13,0,2.0,2.0,0,Omicron (BA.1-like),1,2.0,1
2022-09-14,239,1.63,1.0,6,Omicron (BA.5-like),796,1296.0,551
2022-09-14,26,1.4,1.0,0,Omicron (BA.4-like),102,143.0,76
2022-09-14,1,5.33,4.5,1,Omicron (BA.2-like),12,64.0,10
2022-09-14,0,16.0,16.0,1,Omicron (BA.1-like),1,16.0,0
2022-09-15,4,3.79,2.0,2,Omicron (BA.2-like),19,72.0,13
2022-09-15,247,1.74,1.0,5,Omicron (BA.5-like),858,1496.0,606
2022-09-15,41,1.35,1.0,0,Omicron (BA.4-like),114,154.0,73
2022-09-16,314,1.83,1.0,15,Omicron (BA.5-like),1104,2015.0,775
2022-09-16,44,1.63,1.0,0,Omicron (BA.4-like),164,267.0,120
2022-09-16,1,7.48,3.0,6,Omicron (BA.2-like),23,172.0,16
2022-09-17,282,1.71,1.0,5,Omicron (BA.5-like),965,1651.0,678
2022-09-17,60,1.44,1.0,0,Omicron (BA.4-like),158,227.0,98
2022-09-17,0,19.0,19.0,1,Omicron (XBB-like),1,19.0,0
2022-09-17,3,8.38,3.0,8,Omicron (BA.2-like),24,201.0,13
2022-09-18,208,1.7,1.0,3,Omicron (BA.5-like),669,1134.0,458
2022-09-18,30,1.59,1.0,0,Omicron (BA.4-like),93,148.0,63
2022-09-18,8,2.42,1.0,1,Omicron (BA.2-like),19,46.0,10
2022-09-19,407,1.72,1.0,14,Omicron (BA.5-like),1378,2367.0,957
2022-09-19,43,1.69,1.0,0,Omicron (BA.4-like),156,264.0,113
2022-09-19,8,2.27,2.0,0,Omicron (BA.2-like),26,59.0,18
2022-09-19,0,20.0,20.0,1,Omicron (XBB-like),1,20.0,0
2022-09-20,232,1.79,1.0,8,Omicron (BA.5-like),844,1510.0,604
2022-09-20,41,1.45,1.0,0,Omicron (BA.4-like),128,185.0,87
2022-09-20,0,17.0,17.0,1,Omicron (XBB.1-like),1,17.0,0
2022-09-20,3,2.67,2.0,1,Omicron (BA.2-like),18,48.0,14
2022-09-21,303,1.67,1.0,13,Omicron (BA.5-like),1031,1725.0,715
2022-09-21,42,1.67,1.0,2,Omicron (BA.4-like),136,227.0,92
2022-09-21,5,3.03,2.0,2,Omicron (BA.2-like),29,88.0,22
2022-09-22,5,1.93,1.0,1,Omicron (BA.2-like),14,27.0,8
2022-09-22,209,1.8,1.0,11,Omicron (BA.5-like),797,1438.0,577
2022-09-22,29,1.74,1.0,0,Omicron (BA.4-like),91,158.0,62
2022-09-23,251,1.75,1.0,5,Omicron (BA.5-like),789,1380.0,533
2022-09-23,28,1.55,1.0,1,Omicron (BA.4-like),93,144.0,64
2022-09-23,7,2.13,2.0,0,Omicron (BA.2-like),23,49.0,16
2022-09-24,211,1.7,1.0,4,Omicron (BA.5-like),683,1164.0,468
2022-09-24,1,2.82,2.5,0,Omicron (BA.2-like),22,62.0,21
2022-09-24,16,1.81,1.0,0,Omicron (BA.4-like),75,136.0,59
2022-09-25,161,1.67,1.0,4,Omicron (BA.5-like),495,825.0,330
2022-09-25,14,1.85,2.0,0,Omicron (BA.4-like),62,115.0,48
2022-09-25,2,2.54,2.0,0,Omicron (BA.2-like),13,33.0,11
2022-09-25,0,17.0,17.0,1,Omicron (XBB.1-like),1,17.0,0
2022-09-26,376,1.67,1.0,7,Omicron (BA.5-like),1206,2015.0,823
2022-09-26,33,1.87,2.0,2,Omicron (BA.4-like),140,262.0,105
2022-09-26,6,3.04,3.0,1,Omicron (BA.2-like),25,76.0,18
2022-09-26,0,40.5,40.5,2,Probable Omicron (Unassigned),2,81.0,0
2022-09-26,0,20.0,20.0,1,Omicron (XBB-like),1,20.0,0
2022-09-27,211,1.83,1.0,6,Omicron (BA.5-like),774,1417.0,557
2022-09-27,16,2.25,2.0,0,Omicron (BA.4-like),100,225.0,84
2022-09-27,3,2.64,1.0,1,Omicron (BA.2-like),28,74.0,24
2022-09-27,0,38.0,38.0,1,Probable Omicron (Unassigned),1,38.0,0
2022-09-27,0,17.0,17.0,1,Omicron (XBB-like),1,17.0,0
2022-09-28,190,1.94,2.0,8,Omicron (BA.5-like),675,1311.0,477
2022-09-28,21,1.82,2.0,0,Omicron (BA.4-like),79,144.0,58
2022-09-28,5,2.22,2.0,0,Omicron (BA.2-like),18,40.0,13
2022-09-29,211,1.8,1.0,14,Omicron (BA.5-like),706,1273.0,481
2022-09-29,2,3.64,3.0,1,Omicron (BA.2-like),25,91.0,22
2022-09-29,15,2.05,2.0,1,Omicron (BA.4-like),75,154.0,59
2022-09-30,192,1.8,1.0,8,Omicron (BA.5-like),732,1321.0,532
2022-09-30,18,1.72,1.0,0,Omicron (BA.4-like),65,112.0,47
2022-09-30,6,2.61,2.0,1,Omicron (BA.2-like),23,60.0,16
2022-10-01,194,1.7,1.0,5,Omicron (BA.5-like),638,1084.0,439
2022-10-01,14,1.48,1.0,0,Omicron (BA.4-like),61,90.0,47
2022-10-01,6,2.69,2.0,1,Omicron (BA.2-like),26,70.0,19
2022-10-02,170,1.69,1.0,5,Omicron (BA.5-like),507,856.0,332
2022-10-02,11,1.73,1.5,1,Omicron (BA.4-like),52,90.0,40
2022-10-02,4,3.11,2.0,1,Omicron (BA.2-like),19,59.0,14
2022-10-03,170,1.83,1.0,5,Omicron (BA.5-like),668,1224.0,493
2022-10-03,20,1.77,1.0,1,Omicron (BA.4-like),60,106.0,39
2022-10-03,11,2.38,2.0,1,Omicron (BA.2-like),37,88.0,25
2022-10-04,156,1.75,1.0,7,Omicron (BA.5-like),528,922.0,365
2022-10-04,5,2.92,3.0,1,Omicron (BA.2-like),25,73.0,19
2022-10-04,5,2.78,2.0,0,Omicron (BA.4-like),32,89.0,27
2022-10-04,1,0.0,0.0,0,.,1,0.0,0
2022-10-05,206,1.73,1.0,8,Omicron (BA.5-like),679,1173.0,465
2022-10-05,6,2.59,1.5,1,Omicron (BA.2-like),22,57.0,15
2022-10-05,13,2.2,2.0,2,Omicron (BA.4-like),71,156.0,56
2022-10-05,0,17.0,17.0,1,Omicron (XBB-like),1,17.0,0
2022-10-06,206,1.76,1.0,13,Omicron (BA.5-like),734,1292.0,515
2022-10-06,22,1.79,2.0,0,Omicron (BA.4-like),85,152.0,63
2022-10-06,5,2.21,2.0,1,Omicron (BA.2-like),28,62.0,22
2022-10-06,0,21.0,21.0,1,Omicron (XBB-like),1,21.0,0
2022-10-07,226,1.82,1.0,9,Omicron (BA.5-like),861,1569.0,626
2022-10-07,19,1.86,2.0,0,Omicron (BA.4-like),71,132.0,52
2022-10-07,9,2.97,2.0,2,Omicron (BA.2-like),35,104.0,24
2022-10-07,0,19.0,19.0,2,Omicron (XBB-like),2,38.0,0
2022-10-08,174,1.67,1.0,5,Omicron (BA.5-like),544,909.0,365
2022-10-08,14,1.56,1.0,0,Omicron (BA.4-like),48,75.0,34
2022-10-08,8,2.09,2.0,0,Omicron (BA.2-like),33,69.0,25
2022-10-09,97,1.87,1.0,2,Omicron (BA.5-like),395,740.0,296
2022-10-09,6,2.7,2.5,1,Omicron (BA.2-like),20,54.0,13
2022-10-09,0,19.0,19.0,1,Omicron (XBB-like),1,19.0,0
2022-10-09,8,1.81,1.0,1,Omicron (BA.4-like),42,76.0,33
2022-10-09,0,36.0,36.0,1,Probable Omicron (Unassigned),1,36.0,0
2022-10-10,283,1.72,1.0,8,Omicron (BA.5-like),1061,1823.0,770
2022-10-10,30,1.74,1.0,0,Omicron (BA.4-like),108,188.0,78
2022-10-10,4,3.24,2.5,1,Omicron (BA.2-like),42,136.0,37
2022-10-10,0,20.0,20.0,1,Omicron (XBB.1-like),1,20.0,0
2022-10-10,0,14.0,14.0,1,Omicron (XBB-like),1,14.0,0
2022-10-10,1,0.0,0.0,0,.,1,0.0,0
2022-10-11,247,1.69,1.0,7,Omicron (BA.5-like),767,1296.0,513
2022-10-11,29,1.3,1.0,0,Omicron (BA.4-like),86,112.0,57
2022-10-11,10,2.51,1.0,3,Omicron (BA.2-like),49,123.0,36
2022-10-11,0,19.0,19.0,1,Omicron (XBB-like),1,19.0,0
2022-10-12,224,1.71,1.0,8,Omicron (BA.5-like),706,1205.0,474
2022-10-12,15,1.66,1.0,1,Omicron (BA.2-like),32,53.0,16
2022-10-12,21,1.92,1.0,1,Omicron (BA.4-like),72,138.0,50
2022-10-12,0,19.5,19.5,2,Omicron (XBB-like),2,39.0,0
2022-10-13,238,1.69,1.0,8,Omicron (BA.5-like),824,1393.0,578
2022-10-13,5,2.8,2.0,2,Omicron (BA.2-like),35,98.0,28
2022-10-13,28,1.66,1.0,0,Omicron (BA.4-like),97,161.0,69
2022-10-14,265,1.72,1.0,8,Omicron (BA.5-like),916,1577.0,643
2022-10-14,5,2.15,2.0,0,Omicron (BA.2-like),39,84.0,34
2022-10-14,24,1.64,1.0,0,Omicron (BA.4-like),92,151.0,68
2022-10-14,0,17.0,17.0,1,Omicron (XBB.1-like),1,17.0,0
2022-10-15,206,1.6,1.0,5,Omicron (BA.5-like),640,1024.0,429
2022-10-15,5,2.03,1.5,2,Omicron (BA.2-like),30,61.0,23
2022-10-15,16,1.67,1.0,0,Omicron (BA.4-like),63,105.0,47
2022-10-15,0,20.0,20.0,3,Omicron (XBB-like),3,60.0,0
2022-10-16,55,2.06,2.0,4,Omicron (BA.5-like),192,395.0,133
2022-10-16,5,2.44,1.5,1,Omicron (BA.4-like),18,44.0,12
2022-10-16,2,2.71,2.0,1,Omicron (BA.2-like),7,19.0,4
2022-10-16,0,18.0,18.0,1,Omicron (XBB-like),1,18.0,0
2022-10-16,0,18.0,18.0,1,Omicron (XBB.1-like),1,18.0,0
2022-10-17,314,1.72,1.0,15,Omicron (BA.5-like),1001,1724.0,672
2022-10-17,0,20.0,19.0,3,Omicron (XBB.1-like),3,60.0,0
2022-10-17,9,2.64,2.0,3,Omicron (BA.2-like),47,124.0,35
2022-10-17,26,1.7,1.0,0,Omicron (BA.4-like),102,173.0,76
2022-10-17,0,20.17,20.0,6,Omicron (XBB-like),6,121.0,0
2022-10-17,0,38.0,38.0,1,Probable Omicron (Unassigned),1,38.0,0
2022-10-18,166,1.64,1.0,7,Omicron (BA.5-like),524,859.0,351
2022-10-18,4,2.72,2.0,3,Omicron (BA.2-like),32,87.0,25
2022-10-18,10,2.09,2.0,0,Omicron (BA.4-like),35,73.0,25
2022-10-18,0,18.33,18.0,3,Omicron (XBB.1-like),3,55.0,0
2022-10-18,0,18.33,19.0,3,Omicron (XBB-like),3,55.0,0
2022-10-19,235,1.73,1.0,11,Omicron (BA.5-like),757,1309.0,511
2022-10-19,16,1.9,2.0,1,Omicron (BA.4-like),73,139.0,56
2022-10-19,10,1.68,1.0,0,Omicron (BA.2-like),38,64.0,28
2022-10-19,1,2.43,2.0,0,Omicron (XBB-like),7,17.0,6
2022-10-19,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
2022-10-19,0,3.0,3.0,0,Omicron (XBB.1-like),1,3.0,1
2022-10-20,199,1.67,1.0,7,Omicron (BA.5-like),639,1066.0,433
2022-10-20,3,3.41,3.0,3,Omicron (BA.2-like),32,109.0,26
2022-10-20,1,4.6,3.0,1,Omicron (XBB-like),5,23.0,3
2022-10-20,14,1.8,1.0,1,Omicron (BA.4-like),51,92.0,36
2022-10-20,0,2.5,2.5,0,Omicron (XBB.1-like),2,5.0,2
2022-10-21,14,1.84,1.0,2,Omicron (BA.4-like),56,103.0,40
2022-10-21,186,1.71,1.0,5,Omicron (BA.5-like),686,1173.0,495
2022-10-21,13,1.98,2.0,0,Omicron (BA.2-like),48,95.0,35
2022-10-21,1,2.75,2.5,0,Omicron (XBB.1-like),4,11.0,3
2022-10-21,0,3.57,2.0,1,Omicron (XBB-like),7,25.0,6
2022-10-22,117,1.7,1.0,5,Omicron (BA.5-like),466,792.0,344
2022-10-22,5,1.96,2.0,0,Omicron (BA.4-like),27,53.0,22
2022-10-22,9,1.74,2.0,1,Omicron (BA.2-like),31,54.0,21
2022-10-22,0,3.0,3.0,0,Omicron (XBB-like),6,18.0,6
2022-10-22,0,41.0,41.0,1,Probable Omicron (Unassigned),1,41.0,0
2022-10-23,156,1.69,1.0,7,Omicron (BA.5-like),524,886.0,361
2022-10-23,6,3.2,2.0,2,Omicron (BA.2-like),30,96.0,22
2022-10-23,4,1.97,2.0,0,Omicron (BA.4-like),36,71.0,32
2022-10-23,0,41.0,41.0,2,Probable Omicron (Unassigned),2,82.0,0
2022-10-23,0,2.0,2.0,0,Omicron (XBB-like),1,2.0,1
2022-10-23,1,0.0,0.0,0,Omicron (XBB.1-like),1,0.0,0
2022-10-24,286,1.67,1.0,14,Omicron (BA.5-like),920,1534.0,620
2022-10-24,17,1.7,1.0,0,Omicron (BA.4-like),70,119.0,53
2022-10-24,14,1.77,1.0,0,Omicron (BA.2-like),60,106.0,46
2022-10-24,0,2.0,2.0,0,Omicron (XBB.1-like),2,4.0,2
2022-10-24,0,35.0,35.0,1,Probable Omicron (Unassigned),1,35.0,0
2022-10-24,0,8.0,8.0,1,Omicron (XBB-like),1,8.0,0
2022-10-25,79,1.89,1.0,5,Omicron (BA.5-like),292,552.0,208
2022-10-25,5,2.53,3.0,0,Omicron (BA.2-like),15,38.0,10
2022-10-25,4,1.93,2.0,0,Omicron (BA.4-like),15,29.0,11
2022-10-25,0,2.5,2.0,0,Omicron (XBB-like),4,10.0,4
2022-10-26,181,1.74,1.0,13,Omicron (BA.5-like),676,1176.0,482
2022-10-26,8,2.43,1.5,1,Omicron (BA.2-like),30,73.0,21
2022-10-26,10,1.65,1.0,0,Omicron (BA.4-like),43,71.0,33
2022-10-26,0,3.0,3.0,0,Omicron (XBB.1-like),1,3.0,1
2022-10-26,0,35.0,35.0,1,Probable Omicron (Unassigned),1,35.0,0
2022-10-27,196,1.7,1.0,9,Omicron (BA.5-like),609,1036.0,404
2022-10-27,9,1.86,2.0,1,Omicron (BA.2-like),36,67.0,26
2022-10-27,0,3.5,2.5,1,Omicron (XBB.1-like),4,14.0,3
2022-10-27,18,1.69,1.0,0,Omicron (BA.4-like),65,110.0,47
2022-10-27,1,2.88,2.0,1,Omicron (XBB-like),8,23.0,6
2022-10-28,8,3.6,2.0,3,Omicron (BA.2-like),45,162.0,34
2022-10-28,238,1.6,1.0,7,Omicron (BA.5-like),756,1211.0,511
2022-10-28,13,2.38,2.0,1,Omicron (BA.4-like),48,114.0,34
2022-10-28,0,2.67,3.0,0,Omicron (XBB-like),3,8.0,3
2022-10-28,0,3.5,3.5,0,Omicron (XBB.1-like),2,7.0,2
2022-10-29,171,1.68,1.0,4,Omicron (BA.5-like),544,913.0,369
2022-10-29,9,1.87,1.0,1,Omicron (BA.4-like),39,73.0,29
2022-10-29,7,1.79,1.0,0,Omicron (BA.2-like),33,59.0,26
2022-10-29,1,2.0,2.0,0,Omicron (XBB.1-like),3,6.0,2
2022-10-29,0,2.5,2.5,0,Omicron (XBB-like),2,5.0,2
2022-10-30,142,1.58,1.0,4,Omicron (BA.5-like),445,703.0,299
2022-10-30,7,1.83,1.0,0,Omicron (BA.2-like),29,53.0,22
2022-10-30,0,5.0,5.0,0,Omicron (XBB.1-like),1,5.0,1
2022-10-30,0,1.0,1.0,0,Omicron (XBB-like),1,1.0,1
2022-10-30,10,2.02,2.0,0,Omicron (BA.4-like),46,93.0,36
2022-10-31,300,1.6,1.0,11,Omicron (BA.5-like),898,1441.0,587
2022-10-31,11,2.51,2.0,2,Omicron (BA.2-like),51,128.0,38
2022-10-31,14,1.89,1.0,1,Omicron (BA.4-like),63,119.0,48
2022-10-31,2,1.75,1.5,0,Omicron (XBB.1-like),4,7.0,2
2022-11-01,222,1.58,1.0,7,Omicron (BA.5-like),691,1092.0,462
2022-11-01,1,3.27,3.0,4,Omicron (BA.2-like),37,121.0,32
2022-11-01,5,0.43,0.0,0,Omicron (XBB.1-like),7,3.0,2
2022-11-01,8,1.69,1.5,0,Omicron (BA.4-like),36,61.0,28
2022-11-01,0,2.4,3.0,0,Omicron (XBB-like),5,12.0,5
2022-11-01,0,41.0,41.0,1,Probable Omicron (Unassigned),1,41.0,0
2022-11-02,133,1.66,1.0,4,Omicron (BA.5-like),446,740.0,309
2022-11-02,4,2.16,2.0,0,Omicron (BA.4-like),19,41.0,15
2022-11-02,3,2.59,2.0,1,Omicron (BA.2-like),22,57.0,18
2022-11-02,0,2.0,2.0,0,Omicron (XBB.1-like),2,4.0,2
2022-11-02,1,1.33,1.0,0,Omicron (XBB-like),3,4.0,2
2022-11-03,109,1.71,1.0,5,Omicron (BA.5-like),345,589.0,231
2022-11-03,4,2.22,2.0,2,Omicron (BA.2-like),27,60.0,21
2022-11-03,0,4.33,4.0,0,Omicron (XBB.1-like),3,13.0,3
2022-11-03,4,1.65,1.5,0,Omicron (BA.4-like),20,33.0,16
2022-11-03,0,1.8,2.0,0,Omicron (XBB-like),5,9.0,5
2022-11-03,0,3.0,3.0,0,Omicron (XBB.1.5-like),1,3.0,1
2022-11-04,104,1.57,1.0,1,Omicron (BA.5-like),318,498.0,213
2022-11-04,0,2.0,1.0,0,Omicron (XBB.1-like),3,6.0,3
2022-11-04,6,2.29,2.0,0,Omicron (BA.2-like),28,64.0,22
2022-11-04,3,1.5,1.0,0,Omicron (BA.4-like),10,15.0,7
2022-11-04,0,41.0,41.0,1,Probable Omicron (Unassigned),1,41.0,0
2022-11-04,0,2.0,2.0,0,Omicron (XBB-like),2,4.0,2
2022-11-05,53,1.78,1.0,4,Omicron (BA.5-like),179,319.0,122
2022-11-05,2,2.14,2.0,0,Omicron (BA.2-like),14,30.0,12
2022-11-05,2,1.6,2.0,0,Omicron (BA.4-like),5,8.0,3
2022-11-05,1,3.0,3.0,0,Omicron (XBB-like),3,9.0,2
2022-11-06,62,1.44,1.0,4,Omicron (BA.5-like),179,258.0,113
2022-11-06,0,1.83,2.0,0,Omicron (BA.2-like),6,11.0,6
2022-11-06,0,6.0,6.0,0,Omicron (XBB.1-like),1,6.0,1
2022-11-06,2,2.33,3.0,0,Omicron (BA.4-like),9,21.0,7
2022-11-06,0,3.0,3.0,0,Omicron (XBB.1.5-like),1,3.0,1
2022-11-06,0,42.0,42.0,1,Probable Omicron (Unassigned),1,42.0,0
2022-11-07,113,1.66,1.0,4,Omicron (BA.5-like),346,575.0,229
2022-11-07,5,2.26,2.0,1,Omicron (BA.2-like),27,61.0,21
2022-11-07,0,3.71,4.0,0,Omicron (XBB-like),7,26.0,7
2022-11-07,0,2.5,2.5,0,Omicron (XBB.1-like),2,5.0,2
2022-11-07,7,1.33,0.0,1,Omicron (BA.4-like),12,16.0,4
2022-11-08,117,1.55,1.0,1,Omicron (BA.5-like),343,531.0,225
2022-11-08,10,1.18,1.0,0,Omicron (BA.2-like),22,26.0,12
2022-11-08,1,2.33,3.0,0,Omicron (XBB-like),3,7.0,2
2022-11-08,6,1.08,1.0,0,Omicron (BA.4-like),13,14.0,7
2022-11-08,0,1.33,1.0,0,Omicron (XBB.1-like),3,4.0,3
2022-11-09,78,1.74,1.0,3,Omicron (BA.5-like),282,490.0,201
2022-11-09,1,1.0,1.0,0,Omicron (XBB.1-like),3,3.0,2
2022-11-09,2,3.29,2.0,3,Omicron (BA.2-like),21,69.0,16
2022-11-09,0,2.7,3.0,0,Omicron (XBB-like),10,27.0,10
2022-11-09,4,1.88,1.0,1,Omicron (BA.4-like),16,30.0,11
2022-11-09,1,0.0,0.0,0,Omicron (XBB.1.5-like),1,0.0,0
2022-11-10,84,1.53,1.0,1,Omicron (BA.5-like),273,418.0,188
2022-11-10,3,2.42,1.0,2,Omicron (BA.2-like),19,46.0,14
2022-11-10,0,5.0,6.0,0,Omicron (XBB.1-like),5,25.0,5
2022-11-10,2,1.38,1.0,0,Omicron (BA.4-like),8,11.0,6
2022-11-10,0,3.0,3.0,0,Omicron (XBB-like),4,12.0,4
2022-11-11,67,1.54,1.0,2,Omicron (BA.5-like),228,352.0,159
2022-11-11,3,2.9,2.0,2,Omicron (BA.2-like),31,90.0,26
2022-11-11,1,3.0,3.5,0,Omicron (BA.4-like),6,18.0,5
2022-11-11,2,2.17,2.0,0,Omicron (XBB-like),6,13.0,4
2022-11-11,0,4.0,4.0,0,Omicron (XBB.1-like),1,4.0,1
2022-11-12,3,3.1,2.5,1,Omicron (BA.2-like),10,31.0,6
2022-11-12,59,1.44,1.0,2,Omicron (BA.5-like),178,257.0,117
2022-11-12,3,1.0,1.0,0,Omicron (BA.4-like),7,7.0,4
2022-11-12,0,2.75,1.5,0,Omicron (XBB-like),4,11.0,4
2022-11-12,0,5.0,5.0,0,Omicron (XBB.1-like),1,5.0,1
2022-11-13,2,2.85,2.0,1,Omicron (BA.2-like),13,37.0,10
2022-11-13,44,1.64,1.0,0,Omicron (BA.5-like),127,208.0,83
2022-11-13,1,2.25,2.0,0,Omicron (BA.4-like),4,9.0,3
2022-11-13,0,2.5,2.5,0,Omicron (XBB.1-like),2,5.0,2
2022-11-13,0,2.0,2.0,0,Omicron (XBB-like),1,2.0,1
2022-11-13,0,1.0,1.0,0,Omicron (XBB.1.5-like),1,1.0,1
2022-11-14,8,1.97,1.0,0,Omicron (BA.2-like),36,71.0,28
2022-11-14,95,1.69,1.0,4,Omicron (BA.5-like),358,605.0,259
2022-11-14,6,1.1,0.0,0,Omicron (XBB.1-like),10,11.0,4
2022-11-14,2,1.33,1.5,0,Omicron (BA.4-like),6,8.0,4
2022-11-14,0,2.4,2.0,0,Omicron (XBB-like),5,12.0,5
2022-11-15,108,1.52,1.0,2,Omicron (BA.5-like),340,518.0,230
2022-11-15,0,4.0,4.0,1,Omicron (XBB-like),5,20.0,4
2022-11-15,5,3.7,3.0,3,Omicron (BA.2-like),37,137.0,29
2022-11-15,2,2.86,3.0,1,Omicron (BA.4-like),14,40.0,11
2022-11-15,0,1.67,1.0,0,Omicron (XBB.1-like),6,10.0,6
2022-11-16,74,1.67,1.0,10,Omicron (BA.5-like),258,431.0,174
2022-11-16,2,2.22,2.0,1,Omicron (BA.2-like),23,51.0,20
2022-11-16,8,0.44,0.0,0,Omicron (XBB.1-like),9,4.0,1
2022-11-16,1,2.25,2.0,0,Omicron (BA.4-like),8,18.0,7
2022-11-16,1,4.0,4.0,1,Omicron (XBB-like),2,8.0,0
2022-11-16,0,25.0,25.0,1,Omicron (BA.1-like),1,25.0,0
2022-11-17,4,1.65,1.0,1,Omicron (BA.2-like),23,38.0,18
2022-11-17,101,1.72,1.0,3,Omicron (BA.5-like),354,609.0,250
2022-11-17,0,2.0,2.0,0,Omicron (XBB.1-like),2,4.0,2
2022-11-17,1,1.86,2.0,0,Omicron (BA.4-like),7,13.0,6
2022-11-17,0,1.0,1.0,0,Omicron (XBB-like),1,1.0,1
2022-11-18,115,1.48,1.0,6,Omicron (BA.5-like),295,438.0,174
2022-11-18,1,1.14,1.0,0,Omicron (XBB-like),7,8.0,6
2022-11-18,1,1.75,1.5,0,Omicron (BA.4-like),8,14.0,7
2022-11-18,2,3.62,2.0,4,Omicron (BA.2-like),21,76.0,15
2022-11-18,1,3.0,2.0,1,Omicron (XBB.1-like),6,18.0,4
2022-11-19,8,2.0,1.0,1,Omicron (BA.2-like),19,38.0,10
2022-11-19,66,1.76,1.0,3,Omicron (BA.5-like),240,422.0,171
2022-11-19,1,2.67,1.5,1,Omicron (BA.4-like),6,16.0,4
2022-11-19,0,2.0,2.0,0,Omicron (XBB.1-like),1,2.0,1
2022-11-19,1,2.67,4.0,0,Omicron (XBB-like),3,8.0,2
2022-11-20,1,1.86,1.0,0,Omicron (BA.2-like),7,13.0,6
2022-11-20,55,1.51,1.0,0,Omicron (BA.5-like),183,276.0,128
2022-11-20,0,2.67,1.0,0,Omicron (XBB.1-like),3,8.0,3
2022-11-20,0,3.0,3.0,0,Omicron (XBB-like),3,9.0,3
2022-11-20,2,0.0,0.0,0,Omicron (BA.4-like),2,0.0,0
2022-11-21,126,1.49,1.0,3,Omicron (BA.5-like),374,557.0,245
2022-11-21,16,1.94,1.0,1,Omicron (BA.2-like),50,97.0,33
2022-11-21,4,2.31,2.0,0,Omicron (BA.4-like),16,37.0,12
2022-11-21,0,1.33,1.0,0,Omicron (XBB.1-like),6,8.0,6
2022-11-21,0,39.0,39.0,1,Probable Omicron (Unassigned),1,39.0,0
2022-11-21,1,3.11,3.0,0,Omicron (XBB-like),9,28.0,8
2022-11-21,0,1.0,1.0,0,Omicron (XBB.1.5-like),1,1.0,1
2022-11-22,125,1.59,1.0,6,Omicron (BA.5-like),348,554.0,217
2022-11-22,11,2.11,1.0,2,Omicron (BA.2-like),35,74.0,22
2022-11-22,8,0.58,0.0,0,Omicron (BA.4-like),12,7.0,4
2022-11-22,0,3.6,2.0,1,Omicron (XBB-like),10,36.0,9
2022-11-22,1,4.2,4.0,1,Omicron (XBB.1-like),5,21.0,3
2022-11-22,0,1.5,1.5,0,Omicron (XBB.1.5-like),2,3.0,2
2022-11-22,0,43.0,43.0,1,Probable Omicron (Unassigned),1,43.0,0
2022-11-23,87,1.52,1.0,4,Omicron (BA.5-like),259,394.0,168
2022-11-23,11,1.69,1.0,1,Omicron (BA.2-like),29,49.0,17
2022-11-23,2,1.6,1.0,0,Omicron (XBB.1-like),5,8.0,3
2022-11-23,0,3.33,3.0,0,Omicron (BA.4-like),6,20.0,6
2022-11-23,0,2.0,2.0,0,Omicron (XBB-like),1,2.0,1
2022-11-23,1,0.0,0.0,0,Omicron (XBB.1.5-like),1,0.0,0
2022-11-24,71,1.43,1.0,0,Omicron (BA.5-like),212,304.0,141
2022-11-24,12,1.25,1.0,0,Omicron (BA.2-like),32,40.0,20
2022-11-24,0,4.0,4.0,0,Omicron (XBB-like),4,16.0,4
2022-11-24,0,3.5,4.0,0,Omicron (XBB.1-like),4,14.0,4
2022-11-24,1,2.0,2.0,0,Omicron (BA.4-like),3,6.0,2
2022-11-24,0,1.0,1.0,0,Omicron (XBB.1.5-like),1,1.0,1
2022-11-25,6,1.9,1.0,0,Omicron (BA.2-like),29,55.0,23
2022-11-25,60,1.85,1.0,7,Omicron (BA.5-like),216,399.0,149
2022-11-25,0,3.0,3.0,0,Omicron (XBB-like),5,15.0,5
2022-11-25,2,1.0,1.0,0,Omicron (XBB.1-like),4,4.0,2
2022-11-25,1,1.25,1.5,0,Omicron (BA.4-like),4,5.0,3
2022-11-25,0,2.0,2.0,0,Omicron (XBB.1.5-like),1,2.0,1
2022-11-26,0,3.5,3.5,0,Omicron (BA.4-like),4,14.0,4
2022-11-26,56,1.85,2.0,3,Omicron (BA.5-like),194,359.0,135
2022-11-26,10,1.96,1.0,1,Omicron (BA.2-like),27,53.0,16
2022-11-26,0,4.0,4.0,0,Omicron (XBB.1-like),3,12.0,3
2022-11-26,0,2.33,1.0,0,Omicron (XBB-like),3,7.0,3
