,date,exact_matches,mean_hmm_cost,median_hmm_cost,rejected,scorpio,total,total_hmm_cost,inserted
8386,2023-06-22,3,5.0,2.0,3,Omicron (XBB-like),11,55.0,5
8387,2023-06-22,0,2.0,2.0,0,Omicron (BA.3-like),1,2.0,1
8388,2023-06-22,0,2.67,3.0,0,Omicron (Unassigned),3,8.0,3
8389,2023-06-22,0,11.5,10.5,4,Omicron (BA.2-like),4,46.0,0
8390,2023-06-23,3,4.53,3.0,3,Omicron (XBB.1.16-like),17,77.0,11
8391,2023-06-23,1,4.73,3.5,6,Omicron (XBB.1.5-like),30,142.0,23
8392,2023-06-23,3,3.79,3.0,3,Omicron (XBB.1-like),34,129.0,28
8393,2023-06-23,0,6.33,5.5,2,Omicron (XBB-like),6,38.0,4
8394,2023-06-24,0,6.08,4.0,4,Omicron (XBB.1-like),13,79.0,9
8395,2023-06-24,1,3.25,3.5,0,Omicron (XBB.1.16-like),8,26.0,7
8396,2023-06-24,0,5.45,4.0,6,Omicron (XBB.1.5-like),20,109.0,14
8397,2023-06-24,1,3.25,3.0,0,Omicron (XBB-like),4,13.0,3
8398,2023-06-24,0,5.0,5.0,0,Omicron (BA.2-like),1,5.0,1
8399,2023-06-25,1,6.77,7.0,10,Omicron (XBB.1-like),22,149.0,11
8400,2023-06-25,1,4.83,4.0,3,Omicron (XBB.1.5-like),18,87.0,14
8401,2023-06-25,3,4.18,3.0,2,Omicron (XBB.1.16-like),11,46.0,6
8402,2023-06-25,0,4.33,4.5,0,Omicron (XBB-like),6,26.0,6
8403,2023-06-25,0,16.0,16.0,1,Omicron (BA.2-like),1,16.0,0
8404,2023-06-25,0,9.0,9.0,1,Omicron (Unassigned),1,9.0,0
8405,2023-06-26,4,3.74,3.0,4,Omicron (XBB.1.16-like),34,127.0,26
8406,2023-06-26,2,5.67,4.0,6,Omicron (XBB-like),21,119.0,13
8407,2023-06-26,11,3.98,3.0,9,Omicron (XBB.1.5-like),61,243.0,41
8408,2023-06-26,16,2.7,2.0,4,Omicron (XBB.1-like),67,181.0,47
8409,2023-06-26,0,28.0,28.0,1,Probable Omicron (Unassigned),1,28.0,0
8410,2023-06-26,0,1.0,1.0,0,Omicron (BA.3-like),2,2.0,2
8411,2023-06-26,0,10.5,10.5,1,Omicron (BA.2-like),2,21.0,1
8412,2023-06-27,4,4.0,4.0,4,Omicron (XBB.1.16-like),26,104.0,18
8413,2023-06-27,5,3.74,4.0,3,Omicron (XBB.1.5-like),31,116.0,23
8414,2023-06-27,2,3.47,3.0,5,Omicron (XBB.1-like),43,149.0,36
8415,2023-06-27,0,4.33,4.0,2,Omicron (XBB-like),15,65.0,13
8416,2023-06-27,0,9.4,12.0,3,Omicron (BA.2-like),5,47.0,2
8417,2023-06-28,3,4.0,3.0,3,Omicron (XBB.1.16-like),35,140.0,29
8418,2023-06-28,7,4.07,3.0,8,Omicron (XBB.1.5-like),41,167.0,26
8419,2023-06-28,6,3.3,3.0,1,Omicron (XBB.1-like),40,132.0,33
8420,2023-06-28,2,4.09,3.0,2,Omicron (XBB-like),11,45.0,7
8421,2023-06-28,0,15.0,15.0,1,Omicron (BA.2-like),1,15.0,0
8422,2023-06-29,3,3.07,3.0,0,Omicron (XBB.1.16-like),27,83.0,24
8423,2023-06-29,12,3.3,2.0,9,Omicron (XBB.1-like),40,132.0,19
8424,2023-06-29,5,4.26,3.0,8,Omicron (XBB.1.5-like),39,166.0,26
8425,2023-06-29,1,2.75,3.0,0,Omicron (XBB-like),8,22.0,7
8426,2023-06-29,0,16.5,16.5,2,Omicron (BA.2-like),2,33.0,0
8427,2023-06-29,5,0.29,0.0,0,Omicron (BA.3-like),7,2.0,2
8428,2023-06-29,0,16.67,17.0,3,Omicron (BA.5-like),3,50.0,0
8429,2023-06-30,3,3.33,3.0,3,Omicron (XBB.1.5-like),30,100.0,24
8430,2023-06-30,2,3.31,2.0,2,Omicron (XBB.1.16-like),16,53.0,12
8431,2023-06-30,2,2.45,2.0,0,Omicron (XBB.1-like),22,54.0,20
8432,2023-06-30,1,3.0,2.0,1,Omicron (XBB-like),4,12.0,2
8433,2023-07-01,1,4.44,4.0,3,Omicron (XBB.1.5-like),16,71.0,12
8434,2023-07-01,1,4.22,3.0,1,Omicron (XBB.1-like),9,38.0,7
8435,2023-07-01,1,5.0,6.0,1,Omicron (XBB.1.16-like),9,45.0,7
8436,2023-07-01,0,11.0,8.0,3,Omicron (XBB-like),5,55.0,2
8437,2023-07-01,0,11.5,11.5,2,Omicron (BA.2-like),2,23.0,0
8438,2023-07-02,1,3.83,4.0,1,Omicron (XBB.1.16-like),12,46.0,10
8439,2023-07-02,0,5.43,3.0,1,Omicron (XBB-like),7,38.0,6
8440,2023-07-02,2,4.12,3.5,4,Omicron (XBB.1.5-like),16,66.0,10
8441,2023-07-02,1,3.5,2.0,2,Omicron (XBB.1-like),16,56.0,13
8442,2023-07-03,10,2.63,2.0,3,Omicron (XBB.1-like),38,100.0,25
8443,2023-07-03,0,4.45,4.0,3,Omicron (XBB-like),20,89.0,17
8444,2023-07-03,0,29.0,29.0,1,Omicron (BA.5-like),1,29.0,0
8445,2023-07-03,0,21.33,21.0,3,Probable Omicron (Unassigned),3,64.0,0
8446,2023-07-03,4,5.64,5.0,12,Omicron (XBB.1.5-like),39,220.0,23
8447,2023-07-03,0,3.0,3.0,0,Omicron (Unassigned),1,3.0,1
8448,2023-07-03,7,4.04,3.0,4,Omicron (XBB.1.16-like),26,105.0,15
8449,2023-07-03,0,17.33,16.0,3,Omicron (BA.2-like),3,52.0,0
8450,2023-07-03,0,4.0,4.0,0,Probable Omicron (XBB.1.16-like),1,4.0,1
8451,2023-07-04,1,4.71,4.0,5,Omicron (XBB.1-like),21,99.0,15
8452,2023-07-04,0,6.56,5.0,7,Omicron (XBB.1.5-like),18,118.0,11
8453,2023-07-04,3,3.89,3.5,4,Omicron (XBB.1.16-like),18,70.0,11
8454,2023-07-04,0,4.56,3.0,1,Omicron (XBB-like),9,41.0,8
8455,2023-07-05,9,4.51,3.5,11,Omicron (XBB.1-like),68,307.0,48
8456,2023-07-05,3,3.67,3.0,3,Omicron (XBB.1.16-like),24,88.0,18
8457,2023-07-05,0,3.82,2.5,4,Omicron (XBB-like),22,84.0,18
8458,2023-07-05,0,1.5,1.5,0,Omicron (Unassigned),2,3.0,2
8459,2023-07-05,8,4.1,4.0,6,Omicron (XBB.1.5-like),50,205.0,36
8460,2023-07-05,0,27.0,27.0,1,Probable Omicron (Unassigned),1,27.0,0
8461,2023-07-05,1,0.5,0.5,0,Omicron (BA.3-like),2,1.0,1
8462,2023-07-06,11,3.85,2.5,9,Omicron (XBB.1-like),46,177.0,26
8463,2023-07-06,3,2.58,2.0,0,Omicron (XBB-like),12,31.0,9
8464,2023-07-06,0,26.5,26.5,2,Probable Omicron (Unassigned),2,53.0,0
8465,2023-07-06,6,4.69,2.5,6,Omicron (XBB.1.5-like),26,122.0,14
8466,2023-07-06,8,3.02,2.0,4,Omicron (XBB.1.16-like),42,127.0,30
8467,2023-07-06,0,12.0,15.0,2,Omicron (BA.2-like),3,36.0,1
8468,2023-07-06,0,1.0,1.0,0,Omicron (Unassigned),1,1.0,1
8469,2023-07-06,2,0.33,0.0,0,Omicron (BA.3-like),3,1.0,1
8470,2023-07-07,7,3.11,2.0,4,Omicron (XBB.1-like),38,118.0,27
8471,2023-07-07,5,2.54,2.0,1,Omicron (XBB.1.16-like),24,61.0,18
8472,2023-07-07,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
8473,2023-07-07,5,4.77,3.0,5,Omicron (XBB.1.5-like),26,124.0,16
8474,2023-07-07,0,3.44,4.0,0,Omicron (XBB-like),9,31.0,9
8475,2023-07-07,0,25.33,27.0,3,Probable Omicron (Unassigned),3,76.0,0
8476,2023-07-07,0,15.0,15.0,1,Omicron (BA.2-like),1,15.0,0
8477,2023-07-08,6,3.48,3.0,3,Omicron (XBB.1-like),27,94.0,18
8478,2023-07-08,5,3.47,2.0,3,Omicron (XBB.1.5-like),19,66.0,11
8479,2023-07-08,0,6.2,7.0,1,Omicron (XBB-like),5,31.0,4
8480,2023-07-08,1,4.31,3.0,2,Omicron (XBB.1.16-like),16,69.0,13
8481,2023-07-08,0,10.0,10.0,2,Omicron (BA.2-like),2,20.0,0
8482,2023-07-09,3,3.17,2.5,1,Omicron (XBB.1.16-like),12,38.0,8
8483,2023-07-09,0,22.0,22.0,2,Probable Omicron (Unassigned),2,44.0,0
8484,2023-07-09,1,4.38,5.0,2,Omicron (XBB.1-like),16,70.0,13
8485,2023-07-09,0,4.0,4.0,1,Omicron (XBB-like),8,32.0,7
8486,2023-07-09,0,3.29,3.0,0,Omicron (XBB.1.5-like),7,23.0,7
8487,2023-07-10,11,2.84,2.0,4,Omicron (XBB.1-like),61,173.0,46
8488,2023-07-10,0,23.8,25.0,5,Probable Omicron (Unassigned),5,119.0,0
8489,2023-07-10,5,4.68,4.5,9,Omicron (XBB.1.5-like),28,131.0,14
8490,2023-07-10,5,4.27,3.0,6,Omicron (XBB-like),33,141.0,22
8491,2023-07-10,0,29.0,29.0,1,Omicron (BA.2-like),2,58.0,1
8492,2023-07-10,2,9.25,8.0,2,Omicron (Unassigned),4,37.0,0
8493,2023-07-10,5,2.73,2.5,1,Omicron (XBB.1.16-like),22,60.0,16
8494,2023-07-10,1,1.5,2.0,0,Omicron (BA.3-like),4,6.0,3
8495,2023-07-11,4,3.71,2.5,3,Omicron (XBB.1.16-like),24,89.0,17
8496,2023-07-11,3,3.92,3.5,4,Omicron (XBB.1-like),26,102.0,19
8497,2023-07-11,1,3.92,3.0,3,Omicron (XBB-like),13,51.0,9
8498,2023-07-11,3,2.45,1.5,1,Omicron (XBB.1.5-like),22,54.0,18
8499,2023-07-11,0,2.0,2.0,0,Omicron (BA.3-like),1,2.0,1
8500,2023-07-12,3,3.66,3.0,3,Omicron (XBB.1-like),32,117.0,26
8501,2023-07-12,2,5.36,5.5,4,Omicron (XBB.1.5-like),14,75.0,8
8502,2023-07-12,3,2.92,4.0,0,Omicron (XBB.1.16-like),13,38.0,10
8503,2023-07-12,0,3.88,4.0,1,Omicron (XBB-like),8,31.0,7
8504,2023-07-12,0,3.0,3.0,0,Omicron (BA.3-like),1,3.0,1
8505,2023-07-13,7,3.09,2.0,3,Omicron (XBB.1-like),33,102.0,23
8506,2023-07-13,0,1.0,1.0,0,Omicron (Unassigned),1,1.0,1
8507,2023-07-13,2,3.4,3.5,1,Omicron (XBB-like),10,34.0,7
8508,2023-07-13,0,11.0,11.0,1,Omicron (BA.2-like),1,11.0,0
8509,2023-07-13,2,3.83,3.0,3,Omicron (XBB.1.16-like),18,69.0,13
8510,2023-07-13,4,1.0,1.0,0,Omicron (XBB.1.5-like),10,10.0,6
8511,2023-07-13,0,5.0,5.0,0,Omicron (BA.3-like),1,5.0,1
8512,2023-07-14,4,2.55,2.5,1,Omicron (XBB.1-like),22,56.0,17
8513,2023-07-14,0,3.55,2.0,1,Omicron (XBB-like),11,39.0,10
8514,2023-07-14,1,3.54,2.0,2,Omicron (XBB.1.5-like),13,46.0,10
8515,2023-07-14,1,5.17,3.5,3,Omicron (XBB.1.16-like),12,62.0,8
8516,2023-07-14,1,2.33,3.0,0,Omicron (BA.3-like),3,7.0,2
8517,2023-07-14,0,21.0,21.0,1,Omicron (BA.2-like),1,21.0,0
8518,2023-07-15,1,3.0,2.5,1,Omicron (XBB.1-like),22,66.0,20
8519,2023-07-15,0,6.71,5.0,1,Omicron (XBB.1.5-like),7,47.0,6
8520,2023-07-15,1,3.92,4.0,1,Omicron (XBB.1.16-like),12,47.0,10
8521,2023-07-15,0,3.5,3.5,0,Omicron (XBB-like),2,7.0,2
8522,2023-07-16,0,4.33,4.0,0,Omicron (XBB.1.16-like),6,26.0,6
8523,2023-07-16,0,8.6,6.0,2,Omicron (XBB.1.5-like),5,43.0,3
8524,2023-07-16,1,4.31,3.0,3,Omicron (XBB.1-like),16,69.0,12
8525,2023-07-16,2,3.0,2.5,0,Omicron (XBB-like),6,18.0,4
8526,2023-07-16,0,16.0,16.0,1,Omicron (BA.2-like),1,16.0,0
8527,2023-07-17,16,3.41,2.0,9,Omicron (XBB.1-like),69,235.0,44
8528,2023-07-17,3,3.96,4.0,4,Omicron (XBB-like),23,91.0,16
8529,2023-07-17,1,4.0,4.0,0,Omicron (XBB.1.16-like),19,76.0,18
8530,2023-07-17,1,6.0,4.0,10,Omicron (XBB.1.5-like),23,138.0,12
8531,2023-07-17,0,9.5,9.5,1,Omicron (BA.2-like),2,19.0,1
8532,2023-07-17,0,3.0,3.0,0,Omicron (BA.3-like),1,3.0,1
8533,2023-07-17,0,13.0,13.0,1,Omicron (Unassigned),1,13.0,0
8534,2023-07-18,8,3.21,2.0,5,Omicron (XBB.1-like),38,122.0,25
8535,2023-07-18,0,3.43,4.0,1,Omicron (XBB.1.16-like),21,72.0,20
8536,2023-07-18,0,26.67,27.0,3,Probable Omicron (Unassigned),3,80.0,0
8537,2023-07-18,0,28.5,28.5,2,Omicron (BA.5-like),2,57.0,0
8538,2023-07-18,0,7.3,6.0,10,Omicron (XBB.1.5-like),23,168.0,13
8539,2023-07-18,3,2.73,1.0,2,Omicron (XBB-like),11,30.0,6
8540,2023-07-18,0,11.0,11.0,1,Omicron (BA.2-like),1,11.0,0
8541,2023-07-19,2,4.0,4.0,3,Omicron (XBB.1-like),29,116.0,24
8542,2023-07-19,3,6.35,4.5,8,Omicron (XBB.1.5-like),20,127.0,9
8543,2023-07-19,0,3.0,3.0,0,Omicron (BA.5-like),1,3.0,1
8544,2023-07-19,1,4.86,3.5,3,Omicron (XBB.1.16-like),14,68.0,10
8545,2023-07-19,0,4.25,4.5,0,Omicron (XBB-like),4,17.0,4
8546,2023-07-19,0,14.0,14.0,1,Omicron (BA.2-like),1,14.0,0
8547,2023-07-20,1,4.0,3.0,5,Omicron (XBB.1.16-like),21,84.0,15
8548,2023-07-20,5,4.48,2.0,4,Omicron (XBB.1.5-like),25,112.0,16
8549,2023-07-20,3,4.5,4.0,7,Omicron (XBB.1-like),24,108.0,14
8550,2023-07-20,0,5.17,2.5,2,Omicron (XBB-like),6,31.0,4
8551,2023-07-20,0,28.0,28.0,1,Probable Omicron (Unassigned),1,28.0,0
8552,2023-07-21,10,3.4,3.0,5,Omicron (XBB.1-like),43,146.0,28
8553,2023-07-21,6,3.0,3.0,2,Omicron (XBB.1.16-like),24,72.0,16
8554,2023-07-21,0,5.0,3.0,2,Omicron (XBB.1.5-like),11,55.0,9
8555,2023-07-21,1,3.82,3.0,1,Omicron (XBB-like),11,42.0,9
8556,2023-07-21,1,0.5,0.5,0,Omicron (BA.3-like),2,1.0,1
8557,2023-07-21,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
8558,2023-07-22,2,3.3,2.0,4,Omicron (XBB.1.16-like),23,76.0,17
8559,2023-07-22,4,3.8,3.0,6,Omicron (XBB.1-like),44,167.0,34
8560,2023-07-22,0,7.5,8.0,6,Omicron (XBB.1.5-like),12,90.0,6
8561,2023-07-22,1,4.43,3.0,2,Omicron (XBB-like),7,31.0,4
8562,2023-07-22,0,3.0,3.0,0,Omicron (Unassigned),1,3.0,1
8563,2023-07-23,3,3.69,3.0,4,Omicron (XBB.1-like),35,129.0,28
8564,2023-07-23,1,3.0,2.0,1,Omicron (XBB.1.5-like),8,24.0,6
8565,2023-07-23,1,4.0,3.5,1,Omicron (XBB-like),8,32.0,6
8566,2023-07-23,5,4.8,5.0,5,Omicron (XBB.1.16-like),15,72.0,5
8567,2023-07-23,0,17.0,17.0,1,Omicron (BA.2-like),1,17.0,0
8568,2023-07-24,6,3.7,3.0,6,Omicron (XBB.1.16-like),57,211.0,45
8569,2023-07-24,0,22.0,15.0,2,Omicron (BA.2-like),3,66.0,1
8570,2023-07-24,18,3.19,2.0,10,Omicron (XBB.1-like),104,332.0,76
8571,2023-07-24,3,4.94,4.0,9,Omicron (XBB-like),31,153.0,19
8572,2023-07-24,3,7.16,5.0,18,Omicron (XBB.1.5-like),50,358.0,29
8573,2023-07-24,0,2.67,3.0,0,Omicron (BA.3-like),3,8.0,3
8574,2023-07-24,0,6.0,6.0,0,Omicron (Unassigned),1,6.0,1
8575,2023-07-25,9,3.98,3.0,13,Omicron (XBB.1-like),95,378.0,73
8576,2023-07-25,6,3.89,4.0,3,Omicron (XBB.1.16-like),35,136.0,26
8577,2023-07-25,2,5.87,4.0,12,Omicron (XBB.1.5-like),45,264.0,31
8578,2023-07-25,2,5.32,5.0,3,Omicron (XBB-like),22,117.0,17
8579,2023-07-25,0,17.75,17.5,4,Omicron (BA.2-like),4,71.0,0
8580,2023-07-25,1,0.0,0.0,0,Omicron (BA.3-like),1,0.0,0
8581,2023-07-26,8,3.53,3.0,9,Omicron (XBB.1-like),76,268.0,59
8582,2023-07-26,2,3.89,3.0,6,Omicron (XBB.1.16-like),45,175.0,37
8583,2023-07-26,3,6.7,5.0,13,Omicron (XBB.1.5-like),37,248.0,21
8584,2023-07-26,0,5.36,4.5,5,Omicron (XBB-like),22,118.0,17
8585,2023-07-26,0,3.5,3.5,0,Omicron (Unassigned),2,7.0,2
8586,2023-07-26,0,16.0,16.0,1,Omicron (BA.2-like),1,16.0,0
8587,2023-07-27,2,4.12,3.5,2,Omicron (XBB-like),16,66.0,12
8588,2023-07-27,7,3.27,2.0,7,Omicron (XBB.1-like),67,219.0,53
8589,2023-07-27,4,6.62,5.0,12,Omicron (XBB.1.5-like),34,225.0,18
8590,2023-07-27,5,3.59,3.0,5,Omicron (XBB.1.16-like),39,140.0,29
8591,2023-07-27,0,9.5,9.5,1,Omicron (BA.2-like),2,19.0,1
8592,2023-07-27,0,2.5,2.5,0,Omicron (BA.3-like),2,5.0,2
8593,2023-07-28,9,3.66,2.5,8,Omicron (XBB.1.16-like),38,139.0,21
8594,2023-07-28,6,3.96,3.0,7,Omicron (XBB.1-like),52,206.0,39
8595,2023-07-28,1,4.91,3.5,5,Omicron (XBB-like),22,108.0,16
8596,2023-07-28,0,7.64,6.0,8,Omicron (XBB.1.5-like),25,191.0,17
8597,2023-07-28,0,7.0,7.0,1,Omicron (Unassigned),2,14.0,1
8598,2023-07-29,0,6.36,4.0,4,Omicron (XBB-like),11,70.0,7
8599,2023-07-29,1,4.38,3.0,3,Omicron (XBB.1.5-like),13,57.0,9
8600,2023-07-29,5,3.43,3.0,4,Omicron (XBB.1-like),37,127.0,28
8601,2023-07-29,5,3.89,3.0,7,Omicron (XBB.1.16-like),27,105.0,15
8602,2023-07-29,0,9.0,9.0,1,Omicron (BA.2-like),1,9.0,0
8603,2023-07-29,0,30.0,30.0,1,Probable Omicron (Unassigned),1,30.0,0
8604,2023-07-29,0,3.0,3.0,0,Omicron (Unassigned),1,3.0,1
8605,2023-07-30,2,3.93,3.5,2,Omicron (XBB-like),14,55.0,10
8606,2023-07-30,9,3.12,2.0,5,Omicron (XBB.1-like),43,134.0,29
8607,2023-07-30,9,3.3,3.0,2,Omicron (XBB.1.16-like),33,109.0,22
8608,2023-07-30,1,6.36,4.5,5,Omicron (XBB.1.5-like),14,89.0,8
8609,2023-07-30,0,3.67,3.0,0,Omicron (Unassigned),3,11.0,3
8610,2023-07-30,0,26.0,26.0,2,Probable Omicron (Unassigned),2,52.0,0
8611,2023-07-31,0,13.25,7.0,3,Omicron (BA.2-like),8,106.0,5
8612,2023-07-31,22,3.19,2.0,15,Omicron (XBB.1-like),133,424.0,96
8613,2023-07-31,1,5.37,5.0,9,Omicron (XBB-like),43,231.0,33
8614,2023-07-31,4,5.9,4.5,16,Omicron (XBB.1.5-like),48,283.0,28
8615,2023-07-31,10,3.33,3.0,5,Omicron (XBB.1.16-like),63,210.0,48
8616,2023-07-31,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
8617,2023-07-31,0,7.0,7.0,0,Probable Omicron (Unassigned),1,7.0,1
8618,2023-08-01,18,3.31,3.0,8,Omicron (XBB.1-like),80,265.0,54
8619,2023-08-01,3,5.29,3.0,10,Omicron (XBB.1.5-like),42,222.0,29
8620,2023-08-01,14,2.86,3.0,2,Omicron (XBB.1.16-like),57,163.0,41
8621,2023-08-01,1,3.15,3.0,0,Omicron (XBB-like),13,41.0,12
8622,2023-08-01,0,7.0,7.0,0,Omicron (BA.2-like),1,7.0,1
8623,2023-08-01,0,4.0,4.0,0,Omicron (BA.3-like),2,8.0,2
8624,2023-08-02,14,3.15,2.0,9,Omicron (XBB.1-like),107,337.0,84
8625,2023-08-02,10,4.21,4.0,12,Omicron (XBB.1.16-like),68,286.0,46
8626,2023-08-02,1,4.42,3.0,4,Omicron (XBB-like),33,146.0,28
8627,2023-08-02,3,5.83,3.0,12,Omicron (XBB.1.5-like),42,245.0,27
8628,2023-08-02,0,14.0,14.0,1,Omicron (BA.2-like),1,14.0,0
8629,2023-08-02,0,1.67,1.0,0,Omicron (Unassigned),3,5.0,3
8630,2023-08-02,0,29.0,29.0,1,Probable Omicron (Unassigned),1,29.0,0
8631,2023-08-03,15,3.3,2.0,11,Omicron (XBB.1-like),115,380.0,89
8632,2023-08-03,3,5.24,4.0,13,Omicron (XBB.1.5-like),54,283.0,38
8633,2023-08-03,0,21.5,21.5,4,Probable Omicron (Unassigned),4,86.0,0
8634,2023-08-03,3,4.48,4.0,4,Omicron (XBB-like),29,130.0,22
8635,2023-08-03,0,2.0,2.0,0,Omicron (Unassigned),2,4.0,2
8636,2023-08-03,14,3.25,2.0,6,Omicron (XBB.1.16-like),76,247.0,56
8637,2023-08-03,0,16.0,16.0,1,Omicron (BA.2-like),1,16.0,0
8638,2023-08-04,11,3.23,3.0,4,Omicron (XBB.1-like),84,271.0,69
8639,2023-08-04,0,23.5,23.5,2,Probable Omicron (Unassigned),2,47.0,0
8640,2023-08-04,3,4.0,3.0,5,Omicron (XBB-like),29,116.0,21
8641,2023-08-04,1,2.0,2.0,0,Omicron (Unassigned),3,6.0,2
8642,2023-08-04,12,2.67,2.0,4,Omicron (XBB.1.16-like),54,144.0,38
8643,2023-08-04,2,6.9,6.0,9,Omicron (XBB.1.5-like),29,200.0,18
8644,2023-08-04,0,35.0,35.0,1,Omicron (BA.2-like),1,35.0,0
8645,2023-08-05,5,3.02,3.0,1,Omicron (XBB.1-like),53,160.0,47
8646,2023-08-05,5,4.48,4.0,4,Omicron (XBB-like),23,103.0,14
8647,2023-08-05,3,0.0,0.0,0,Omicron (Unassigned),3,0.0,0
8648,2023-08-05,0,5.0,5.0,0,Omicron (BA.2-like),1,5.0,1
8649,2023-08-05,0,7.67,7.0,7,Omicron (XBB.1.5-like),18,138.0,11
8650,2023-08-05,6,2.54,1.5,2,Omicron (XBB.1.16-like),28,71.0,20
8651,2023-08-06,5,2.97,2.0,5,Omicron (XBB.1.16-like),36,107.0,26
8652,2023-08-06,2,4.21,4.0,2,Omicron (XBB-like),14,59.0,10
8653,2023-08-06,11,2.96,2.0,6,Omicron (XBB.1-like),46,136.0,29
8654,2023-08-06,0,26.0,26.0,1,Probable Omicron (Unassigned),1,26.0,0
8655,2023-08-06,2,5.38,3.0,4,Omicron (XBB.1.5-like),16,86.0,10
8656,2023-08-07,0,52.4,68.0,4,Omicron (BA.2-like),5,262.0,1
8657,2023-08-07,14,3.79,3.0,14,Omicron (XBB.1.16-like),95,360.0,67
8658,2023-08-07,7,7.54,5.5,31,Omicron (XBB.1.5-like),70,528.0,32
8659,2023-08-07,34,3.24,2.0,15,Omicron (XBB.1-like),185,599.0,136
8660,2023-08-07,4,4.86,4.0,9,Omicron (XBB-like),44,214.0,31
8661,2023-08-07,0,27.5,28.5,4,Probable Omicron (Unassigned),4,110.0,0
8662,2023-08-07,2,2.86,2.0,0,Omicron (Unassigned),7,20.0,5
8663,2023-08-08,5,4.53,2.0,10,Omicron (XBB-like),55,249.0,40
8664,2023-08-08,27,3.12,2.0,18,Omicron (XBB.1-like),156,486.0,111
8665,2023-08-08,5,6.27,5.0,16,Omicron (XBB.1.5-like),51,320.0,30
8666,2023-08-08,9,3.52,3.0,11,Omicron (XBB.1.16-like),75,264.0,55
8667,2023-08-08,0,11.0,13.0,2,Omicron (BA.2-like),3,33.0,1
8668,2023-08-08,0,7.67,4.0,1,Omicron (Unassigned),3,23.0,2
8669,2023-08-09,27,3.17,2.0,14,Omicron (XBB.1-like),137,434.0,96
8670,2023-08-09,12,2.53,2.0,1,Omicron (XBB-like),43,109.0,30
8671,2023-08-09,14,2.82,2.0,6,Omicron (XBB.1.16-like),79,223.0,59
8672,2023-08-09,0,22.0,22.0,2,Probable Omicron (Unassigned),2,44.0,0
8673,2023-08-09,4,7.81,6.0,23,Omicron (XBB.1.5-like),47,367.0,20
8674,2023-08-09,0,6.0,3.0,1,Omicron (Unassigned),3,18.0,2
8675,2023-08-10,25,2.87,2.0,13,Omicron (XBB.1-like),133,382.0,95
8676,2023-08-10,12,2.56,2.0,2,Omicron (XBB.1.16-like),68,174.0,54
8677,2023-08-10,7,4.12,4.0,5,Omicron (XBB-like),32,132.0,20
8678,2023-08-10,5,6.26,4.0,12,Omicron (XBB.1.5-like),34,213.0,17
8679,2023-08-10,0,19.5,13.5,2,Omicron (BA.2-like),4,78.0,2
8680,2023-08-10,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
8681,2023-08-10,0,2.0,2.0,0,Omicron (BA.3-like),1,2.0,1
8682,2023-08-11,23,2.58,2.0,10,Omicron (XBB.1-like),109,281.0,76
8683,2023-08-11,4,6.71,4.0,11,Omicron (XBB.1.5-like),31,208.0,16
8684,2023-08-11,0,3.0,3.0,0,Omicron (Unassigned),2,6.0,2
8685,2023-08-11,6,2.48,2.0,2,Omicron (XBB-like),31,77.0,23
8686,2023-08-11,11,3.1,2.0,6,Omicron (XBB.1.16-like),62,192.0,45
8687,2023-08-11,0,21.0,21.0,1,Probable Omicron (Unassigned),1,21.0,0
8688,2023-08-11,1,0.0,0.0,0,Omicron (BA.3-like),1,0.0,0
8689,2023-08-11,0,5.0,5.0,0,Omicron (BA.2-like),1,5.0,1
8690,2023-08-12,2,4.18,3.0,3,Omicron (XBB-like),22,92.0,17
8691,2023-08-12,5,2.61,2.0,1,Omicron (XBB.1.16-like),33,86.0,27
8692,2023-08-12,16,2.84,2.0,6,Omicron (XBB.1-like),73,207.0,51
8693,2023-08-12,0,24.0,24.0,1,Probable Omicron (Unassigned),1,24.0,0
8694,2023-08-12,1,7.27,6.0,6,Omicron (XBB.1.5-like),15,109.0,8
8695,2023-08-12,0,4.0,4.0,0,Probable Omicron (XBB-like),1,4.0,1
8696,2023-08-12,0,15.67,16.0,3,Omicron (BA.2-like),3,47.0,0
8697,2023-08-13,10,3.72,2.0,6,Omicron (XBB.1-like),67,249.0,51
8698,2023-08-13,3,3.47,3.0,2,Omicron (XBB-like),17,59.0,12
8699,2023-08-13,2,2.67,2.0,0,Omicron (XBB.1.16-like),27,72.0,25
8700,2023-08-13,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
8701,2023-08-13,4,5.88,3.0,6,Omicron (XBB.1.5-like),16,94.0,6
8702,2023-08-14,17,3.02,3.0,13,Omicron (XBB.1-like),149,450.0,119
8703,2023-08-14,2,7.55,6.0,26,Omicron (XBB.1.5-like),53,400.0,25
8704,2023-08-14,24,2.03,2.0,2,Omicron (XBB.1.16-like),79,160.0,53
8705,2023-08-14,2,4.29,3.0,11,Omicron (XBB-like),49,210.0,36
8706,2023-08-14,0,33.0,18.0,6,Omicron (BA.2-like),9,297.0,3
8707,2023-08-14,0,26.0,26.0,3,Probable Omicron (Unassigned),3,78.0,0
8708,2023-08-14,2,1.75,1.0,0,Omicron (Unassigned),8,14.0,6
8709,2023-08-14,1,0.0,0.0,0,Omicron (BA.3-like),1,0.0,0
